Trial,DAP,PlotID,Plot,row,range,Name,Total.yield,spec.grav,vine.maturity,Red,Green,Blue,NGRDI,BGI,GLI,PH,Volume,Canopy
chips_HARS_2022,96,1,1,1,1,MSGG190-1,588.2415,1.068,6,36.3797416687012,56.8767776489258,22.2612705230713,0.265906244516373,0.34764575958252,0.372976154088974,0.341017156839371,5.52143430709839,99.967
chips_HARS_2022,96,10,10,10,1,W19015-4,580.34625,1.082,9,36.6246376037598,62.8400802612305,27.6703968048096,0.295520156621933,0.413167595863342,0.356989771127701,0.366070598363876,5.92877626419067,99.996
chips_HARS_2022,96,100,100,13,8,W19031-12,555.23875,1.077,5,63.2040100097656,103.242752075195,45.7055168151855,0.277312189340591,0.442699520271376,0.353303492069244,0.277262717485428,4.47556209564209,99.664
chips_HARS_2022,96,101,101,12,8,W19026-20,499.91755,1.069,6,57.2177314758301,95.0599899291992,43.5782585144043,0.293676763772964,0.458429025154131,0.359225749969482,0.290884077548981,4.70837163925171,99.939
chips_HARS_2022,96,102,102,11,8,W19031-1,707.96495,1.074,6,65.5538482666016,102.75235748291,44.1747741699219,0.26674622297287,0.429914945525888,0.358986288309097,0.368719756603241,5.88993740081787,98.627
chips_HARS_2022,96,103,103,10,8,W19022-12,604.395,1.068,6,54.2059097290039,92.6867828369141,39.702709197998,0.309508979320526,0.380651891231537,0.383655518293381,0.406007647514343,6.57396984100342,99.971
chips_HARS_2022,96,104,104,9,8,ND1776-8,583.7645,1.068,6,53.5155067443848,91.0863418579102,40.067024230957,0.309690743684769,0.391408532857895,0.37857449054718,0.292117178440094,4.68412256240845,99.004
chips_HARS_2022,96,105,105,8,8,W19009-25,614.58925,1.073,6,49.38525390625,85.0501327514648,38.1831245422363,0.318421304225922,0.448948441430607,0.379478931427002,0.306091070175171,4.95513439178467,99.951
chips_HARS_2022,96,106,106,7,8,W17060-9,625.83015,1.087,6,53.0037269592285,90.0700302124023,39.6280479431152,0.303903013467789,0.439969297774906,0.373513013124466,0.370351254940033,5.93845224380493,99
chips_HARS_2022,96,107,107,6,8,MSGG268-4,580.83025,1.065,7,50.6438102722168,89.7735900878906,41.3052291870117,0.331143707036972,0.460104459970609,0.380610138177872,0.404912084341049,6.55662822723389,99.975
chips_HARS_2022,96,108,108,5,8,W19026-18,661.22265,1.072,8,50.6335563659668,88.2276992797852,39.9994163513184,0.324680596590042,0.45336574202704,0.379769921302795,0.3658387362957,5.91264200210571,99.787
chips_HARS_2022,96,109,109,4,8,W19027-39,540.07745,1.077,5,58.2055892944336,90.584716796875,41.2145233154297,0.259351223707199,0.454983188917488,0.340304225683212,0.282148808240891,4.47090244293213,97.837
chips_HARS_2022,96,11,11,11,1,MSGG690-1,330.7051,1.072,6,42.4827270507812,69.6536331176758,28.2335453033447,0.286013722419739,0.40534203371195,0.376446157693863,0.318347960710526,5.12808275222778,99.455
chips_HARS_2022,96,110,110,3,8,W19024-15,540.2045,1.096,6,57.955451965332,96.1053085327148,44.8870620727539,0.299113541841507,0.467061213975231,0.359473168849945,0.397098481655121,6.42584371566772,99.91
chips_HARS_2022,96,111,111,2,8,ND1741C-5,598.08485,1.071,6,56.4430465698242,93.1668701171875,43.1874389648438,0.291532307863235,0.463549316516929,0.35435476899147,0.355240285396576,5.63052225112915,97.86
chips_HARS_2022,96,112,112,1,8,MN19TX18093-1,808.8124,1.063,6,57.4634971618652,92.8376693725586,45.377513885498,0.279750108718872,0.488783423713467,0.336778461933136,0.369241029024124,5.82424688339233,97.389
chips_HARS_2022,96,113,113,1,9,W19024-17,614.04475,1.067,5,53.4103889465332,93.1418838500977,43.2626533508301,0.329834014177322,0.464481193234795,0.38189971446991,0.527352094650269,8.42356967926025,98.623
chips_HARS_2022,96,114,114,2,9,MSGG863-A2,812.1762,1.076,7,55.8513679504395,96.0544815063477,42.3325309753418,0.316362351179123,0.440713752356722,0.381837278604507,0.535177648067474,8.55959701538086,98.75
chips_HARS_2022,96,115,115,3,9,MSGG181-5,475.87485,1.073,6,52.1186637878418,90.1651992797852,39.2171974182129,0.318247348070145,0.434948269747853,0.384657025337219,0.362356901168823,5.85732793807983,99.803
chips_HARS_2022,96,116,116,4,9,W19013-8,585.0471,1.087,6,51.3503608703613,85.2182388305664,38.0615921020508,0.304807305335999,0.446636689802121,0.375553786754608,0.350778430700302,5.5288987159729,97.317
chips_HARS_2022,96,117,117,5,9,W19012-12,463.0065,1.082,5,50.1229667663574,89.0961837768555,39.4510498046875,0.336723893880844,0.442791690197349,0.393174916505814,0.335182785987854,5.40840530395508,99.627
chips_HARS_2022,96,118,118,6,9,W19027-7,657.0542,1.067,6,45.5427360534668,77.4363479614258,34.5175437927246,0.323767960071564,0.445753766821741,0.387741535902023,0.360013395547867,5.72194623947144,98.132
chips_HARS_2022,96,119,119,7,9,W19007-4,705.5994,1.078,6,45.9603805541992,86.2944641113281,37.2950706481934,0.378944665193558,0.432183814248839,0.427119463682175,0.507201731204987,8.18521690368652,99.639
chips_HARS_2022,96,12,12,12,1,W17037-3,651.91775,1.076,7,42.8541412353516,71.1774139404297,30.9132671356201,0.30630224943161,0.434312872921911,0.38176304101944,0.347380518913269,5.48568868637085,97.501
chips_HARS_2022,96,120,120,8,9,W19020-20,558.1851,1.076,6,49.1801147460938,88.713996887207,37.3368110656738,0.34429857134819,0.420867195434162,0.408004283905029,0.355272710323334,5.73032331466675,99.586
chips_HARS_2022,96,121,121,9,9,W17043-37,716.04775,1.076,6,54.1337280273438,91.7854995727539,40.422721862793,0.310385763645172,0.440404225623371,0.378209799528122,0.281270354986191,4.51123809814453,99.029
chips_HARS_2022,96,122,122,10,9,W19022-18,638.2145,1.064,5,51.8430633544922,85.4714660644531,37.8547439575195,0.286482602357864,0.44289335026702,0.35910952091217,0.318278789520264,5.09939908981323,98.922
chips_HARS_2022,96,123,123,11,9,W19030-1,654.5495,1.073,7,53.6520767211914,93.9585494995117,40.5123405456543,0.313919395208359,0.393661290407181,0.377800762653351,0.357577383518219,5.79122495651245,99.996
chips_HARS_2022,96,124,124,12,9,W19027-4,554.01665,1.073,6,52.4353485107422,88.7479705810547,38.8093719482422,0.299561232328415,0.398611783981323,0.367513716220856,0.325804769992828,5.25912427902222,99.664
chips_HARS_2022,96,125,125,13,9,W19027-58,655.37835,1.071,6,49.4422416687012,82.7821273803711,35.7371368408203,0.296004951000214,0.392593741416931,0.368317663669586,0.362795621156693,5.81915140151978,99.033
chips_HARS_2022,96,126,126,14,9,W17049-10,541.3419,1.079,8,47.5320510864258,81.8236389160156,38.0156555175781,0.317652434110641,0.46460480151216,0.369761437177658,0.474859565496445,7.68596935272217,99.943
chips_HARS_2022,96,127,127,14,10,W19016-5,519.94305,1.069,6,49.6792411804199,77.4159927368164,34.2266120910645,0.268741369247437,0.394556909799576,0.352943331003189,0.360213041305542,5.83198881149292,99.975
chips_HARS_2022,96,128,128,13,10,ND1734-4,606.4278,1.068,5,49.2381134033203,76.5187072753906,34.2650413513184,0.263321429491043,0.402580887079239,0.345750153064728,0.28320637345314,4.38915395736694,95.681
chips_HARS_2022,96,129,129,12,10,Snowden,690.1235,1.076,6,51.8115348815918,87.2456817626953,35.4997940063477,0.2927325963974,0.371827483177185,0.375777453184128,0.322472304105759,5.05207204818726,96.727
chips_HARS_2022,96,13,13,13,1,W19005-5,545.7342,1.073,7,41.7213706970215,72.2100372314453,31.3147888183594,0.338855117559433,0.433662549127211,0.400728493928909,0.413365244865417,6.66559934616089,99.561
chips_HARS_2022,96,130,130,11,10,W19028-6,494.36365,1.07,6,46.2401885986328,83.5805358886719,34.9259300231934,0.328707069158554,0.38350722193718,0.39068803191185,0.350485682487488,5.67404890060425,99.955
chips_HARS_2022,96,131,131,10,10,W19026-1,673.28635,1.068,6,47.5208625793457,82.5880889892578,37.3672103881836,0.321756094694138,0.45245277915371,0.377080291509628,0.379969835281372,6.13626909255981,99.709
chips_HARS_2022,96,132,132,9,10,MSGG194-3,881.35795,1.068,7,44.173023223877,82.0403671264648,37.189079284668,0.367737144231796,0.453302204600586,0.409797459840775,0.428997993469238,6.93696022033691,99.836
chips_HARS_2022,96,133,133,8,10,MSGG221-3,619.46555,1.063,8,47.9893112182617,86.0392684936523,37.041389465332,0.349434167146683,0.430517252341177,0.408753305673599,0.42808672785759,6.89879655838013,99.5
chips_HARS_2022,96,134,134,7,10,W19012-30,584.0549,1.089,6,50.512279510498,91.3651962280273,37.0297050476074,0.349811971187592,0.405293334621528,0.420606255531311,0.469949334859848,7.5412917137146,99.078
chips_HARS_2022,96,135,135,6,10,W19022-16,572.9713,1.073,5,54.4056053161621,83.3249206542969,38.0401840209961,0.270237535238266,0.456528295764233,0.356464207172394,0.349723696708679,5.39026641845703,95.167
chips_HARS_2022,96,136,136,5,10,W19009-23,468.32445,1.072,6,54.1786918640137,86.7242736816406,38.2293548583984,0.287727624177933,0.440814932607404,0.368353426456451,0.374193221330643,6.03267526626587,99.545
chips_HARS_2022,96,137,137,4,10,W19ND1810Y-10,666.42565,1.075,9,50.0308151245117,87.1552352905273,38.7036361694336,0.328387558460236,0.444077008574609,0.389169931411743,0.430524498224258,6.78146314620972,97.255
chips_HARS_2022,96,138,138,3,10,MSGG190-4,648.31195,1.065,6,55.7460746765137,90.2848205566406,38.415599822998,0.286617666482925,0.425493450462117,0.37133714556694,0.340688467025757,5.46907567977905,99.115
chips_HARS_2022,96,139,139,2,10,FILL,NA,NA,NA,57.9598693847656,84.4180221557617,39.630989074707,0.226772099733353,0.469461236625314,0.319316983222961,0.238771751523018,3.1719012260437,82.016
chips_HARS_2022,96,14,14,14,1,MSGG365-1,559.28015,1.077,6,42.7640571594238,71.4984970092773,30.8994960784912,0.324241280555725,0.432169868892235,0.395355045795441,0.395508170127869,6.21857690811157,97.081
chips_HARS_2022,96,140,140,1,10,W19009-20,634.37275,1.064,6,55.7790946960449,84.1327362060547,40.6567115783691,0.249638557434082,0.48324485107431,0.329480022192001,0.327878415584564,5.27108240127563,99.254
chips_HARS_2022,96,141,141,1,11,W19027-32,676.4142,1.065,6,53.622371673584,86.7134017944336,38.6248016357422,0.295198738574982,0.445430589002929,0.371750116348267,0.36465784907341,5.75364971160889,97.419
chips_HARS_2022,96,142,142,2,11,W19023-17,657.94355,1.072,9,53.2230606079102,94.0775527954102,41.7593688964844,0.344289571046829,0.443882389110378,0.399962246417999,0.461328506469727,7.45593929290771,99.787
chips_HARS_2022,96,143,143,3,11,W19022-9,457.99105,1.077,7,49.138126373291,87.2237548828125,37.1959953308105,0.339417189359665,0.426443408458904,0.403372377157211,0.318269431591034,5.13601350784302,99.635
chips_HARS_2022,96,144,144,4,11,W19027-50,632.7453,1.068,6,55.9460678100586,94.2860107421875,40.4608383178711,0.310567229986191,0.429128754089574,0.385129988193512,0.328550100326538,5.29537057876587,99.512
chips_HARS_2022,96,145,145,5,11,W19027-13,466.4066,1.071,6,53.3891754150391,91.5133666992188,41.538990020752,0.327215045690536,0.453911723707861,0.386222124099731,0.433030217885971,6.96436882019043,99.299
chips_HARS_2022,96,146,146,6,11,MSGG212-4,636.15145,1.082,6,56.5740509033203,91.9136123657227,43.8052864074707,0.300229787826538,0.476591935405283,0.36147540807724,0.420871317386627,6.75792407989502,99.139
chips_HARS_2022,96,147,147,7,11,MSGG282-20,598.73825,1.072,6,49.0345077514648,87.2694625854492,36.6687889099121,0.335127770900726,0.420178924260112,0.401431411504745,0.396522641181946,6.41855096817017,99.943
chips_HARS_2022,96,148,148,8,11,W19028-2,529.9558,1.076,5,45.3918342590332,84.3484954833984,33.9003410339355,0.359238773584366,0.401908070080608,0.423895061016083,0.421106308698654,6.79664039611816,99.652
chips_HARS_2022,96,149,149,9,11,Atlantic,643.1997,1.076,9,53.1464805603027,85.9654541015625,37.8860664367676,0.297294020652771,0.440712688983271,0.376056373119354,0.398874849081039,6.33376741409302,98.042
chips_HARS_2022,96,15,15,14,2,MSGG207-1,597.1108,1.058,5,46.1843795776367,72.6271514892578,32.4343223571777,0.271745204925537,0.446586733640174,0.35762494802475,0.370428025722504,5.90738296508789,98.484
chips_HARS_2022,96,150,150,10,11,W19023-21,578.0291,1.069,5,51.9465141296387,88.4777297973633,40.0157814025879,0.318574100732803,0.452269531488142,0.379327535629272,0.487513601779938,7.87783670425415,99.771
chips_HARS_2022,96,151,151,11,11,W19026-14,510.49295,1.058,6,46.4121131896973,79.9969940185547,34.0569496154785,0.307919830083847,0.393490374088287,0.373506546020508,0.435684472322464,7.02297306060791,99.525
chips_HARS_2022,96,152,152,12,11,W19031-8,695.93755,1.081,9,48.1042556762695,83.3047332763672,34.9232902526855,0.311493992805481,0.383828997612,0.380688190460205,0.557474493980408,9.02796459197998,99.988
chips_HARS_2022,96,153,153,13,11,W19020-16,267.6762,1.063,6,40.8939094543457,70.4631271362305,32.693717956543,0.322268784046173,0.417562305927277,0.372112423181534,0.60317325592041,9.75921630859375,99.898
chips_HARS_2022,96,154,154,14,11,W19019-2,448.17795,1.083,9,37.390811920166,65.8861083984375,29.4903335571289,0.340938001871109,0.399337768554688,0.391461670398712,0.575971782207489,9.32522678375244,99.963
chips_HARS_2022,96,155,155,14,12,MSGG302-1,527.92905,1.073,8,39.369457244873,66.0349731445312,28.8939247131348,0.303720682859421,0.393108397722244,0.373311281204224,0.466244429349899,7.54589700698853,99.947
chips_HARS_2022,96,156,156,13,12,W19027-17,392.3546,1.068,6,42.2208213806152,69.0716552734375,28.6546440124512,0.285866051912308,0.378125429153442,0.368778735399246,0.338892847299576,5.46724700927734,99.606
chips_HARS_2022,96,157,157,12,12,ND176Y-1,569.8253,1.064,7,41.089427947998,68.9249954223633,29.4290561676025,0.292700529098511,0.391625761985779,0.366364121437073,0.354325860738754,5.72703838348389,99.795
chips_HARS_2022,96,158,158,11,12,W19026-21,664.82845,1.074,7,41.3185768127441,72.9981231689453,30.4615535736084,0.315818130970001,0.383978247642517,0.38259357213974,0.337783813476562,5.47065496444702,99.996
chips_HARS_2022,96,159,159,10,12,W17039-31,596.11255,1.084,9,42.2881813049316,74.5972595214844,34.1567306518555,0.318713515996933,0.45788184272397,0.368229895830154,0.412546306848526,6.6643762588501,99.742
chips_HARS_2022,96,16,16,13,2,W19012-13,471.5491,1.07,5,48.0276145935059,76.6408081054688,31.5168151855469,0.278586238622665,0.411227594862716,0.3732690513134,0.290088266134262,4.66506910324097,99.291
chips_HARS_2022,96,160,160,9,12,W19009-26,526.5315,1.076,8,45.3295097351074,74.8313598632812,36.4746742248535,0.315018653869629,0.487424981872488,0.369183301925659,0.384110450744629,6.14970350265503,98.853
chips_HARS_2022,96,161,161,8,12,W19031-7,520.5299,1.077,7,55.6103477478027,88.4408416748047,39.7213973999023,0.28989514708519,0.449129572352524,0.368948996067047,0.323317676782608,5.11603260040283,97.697
chips_HARS_2022,96,162,162,7,12,MSGG302-3,545.9641,1.074,8,54.5068778991699,87.6358413696289,38.7900123596191,0.292186111211777,0.442627260186974,0.371018439531326,0.362391173839569,5.74012851715088,97.799
chips_HARS_2022,96,163,163,6,12,W19MSU1-21,547.18015,1.064,7,49.6097793579102,84.7996444702148,37.4751586914062,0.318870157003403,0.441925893976703,0.385031193494797,0.42737951874733,6.91958045959473,99.963
chips_HARS_2022,96,164,164,5,12,W19020-6,540.1077,1.075,6,44.6638870239258,76.8776626586914,31.6553840637207,0.330322980880737,0.411763091761244,0.406900972127914,0.315118581056595,5.09227514266968,99.775
chips_HARS_2022,96,165,165,4,12,MN19TX18120-1,317.8549,1.077,NA,51.0552673339844,85.4080429077148,36.2769012451172,0.311250507831573,0.424748068332571,0.388450473546982,0.385139584541321,5.90932893753052,94.737
chips_HARS_2022,96,166,166,3,12,MSGG426-2,580.316,1.072,7,51.8261985778809,86.1865615844727,38.0022239685059,0.312006205320358,0.440929807035629,0.383818835020065,0.449020713567734,7.26733636856079,99.93
chips_HARS_2022,96,167,167,2,12,W16219-8,529.1814,1.078,9,44.7135467529297,80.9463424682617,37.7285652160645,0.360037177801132,0.466093514118411,0.401522368192673,0.452431261539459,7.31964492797852,99.889
chips_HARS_2022,96,168,168,1,12,W19032-4,488.34995,1.067,7,51.4477005004883,89.2974090576172,42.9999885559082,0.331631690263748,0.48153679944021,0.375143259763718,0.434841394424438,6.97271347045898,99.004
chips_HARS_2022,96,169,169,1,13,W19012-9,470.56295,1.075,7,51.3619956970215,92.9118728637695,41.0816116333008,0.345147132873535,0.397049754858017,0.396361142396927,0.611882746219635,9.90622329711914,99.959
chips_HARS_2022,96,17,17,12,2,W19022-5,663.54585,1.069,6,46.7624359130859,76.2743148803711,31.6450366973877,0.295356154441833,0.414884574801096,0.383632093667984,0.266385436058044,4.21716260910034,97.747
chips_HARS_2022,96,170,170,2,13,W17065-11,585.6037,1.087,9,45.5746841430664,81.7812347412109,39.0233154296875,0.354180186986923,0.477167109950995,0.39153116941452,0.54662162065506,8.84096527099609,99.861
chips_HARS_2022,96,171,171,3,13,W19013-1,505.61665,1.077,6,58.3129501342773,86.3961486816406,40.5253601074219,0.247141927480698,0.469064428516981,0.333609759807587,0.405726224184036,6.50310564041138,98.964
chips_HARS_2022,96,172,172,4,13,W19022-25,405.471,1.077,6,48.3065643310547,79.7520141601562,35.2548789978027,0.312539041042328,0.442056283707201,0.384703397750854,0.310364425182343,5.01542472839355,99.775
chips_HARS_2022,96,173,173,5,13,W19013-4,473.26125,1.074,9,46.0268211364746,80.479118347168,37.0263862609863,0.34476575255394,0.46007445187537,0.395045191049576,0.468712866306305,7.47540044784546,98.472
chips_HARS_2022,96,174,174,6,13,W19027-14,686.2757,1.075,8,48.3821067810059,82.1945648193359,38.5052070617676,0.329544425010681,0.468464151448483,0.382256388664246,0.523074507713318,8.44900035858154,99.73
chips_HARS_2022,96,175,175,7,13,W19MSU1-20,527.197,1.069,6,58.4317054748535,93.5752258300781,38.3657531738281,0.286276340484619,0.409999044442553,0.380375742912292,0.399756550788879,6.44648027420044,99.565
chips_HARS_2022,96,176,176,8,13,W19027-51,464.90015,1.081,7,43.8268280029297,75.4609451293945,33.6282348632812,0.339626431465149,0.445637605063363,0.399497836828232,0.298761665821075,4.81064558029175,99.414
chips_HARS_2022,96,177,177,9,13,ND1734-7,638.55935,1.067,6,43.8787269592285,70.3608322143555,31.7681674957275,0.303615093231201,0.451503577998414,0.377325803041458,0.30029633641243,4.61680269241333,94.918
chips_HARS_2022,96,178,178,10,13,W19003-6,473.67265,1.08,7,37.7713432312012,65.9678802490234,27.9488887786865,0.306029438972473,0.423674198309567,0.372646242380142,0.425092577934265,6.88304996490479,99.971
chips_HARS_2022,96,179,179,11,13,W19012-28,516.8031,1.082,9,40.3132591247559,68.3443603515625,29.2334136962891,0.288798153400421,0.398631602525711,0.359865754842758,0.452662110328674,7.33118581771851,99.996
chips_HARS_2022,96,18,18,11,2,W17065-11,599.19805,1.088,9,38.5958862304688,68.7266616821289,30.9043083190918,0.33032101392746,0.449669859741316,0.382277220487595,0.434821099042892,6.99259471893311,99.291
chips_HARS_2022,96,180,180,12,13,W15200-3,433.41595,1.077,6,46.2688980102539,69.2210998535156,28.3743648529053,0.225988358259201,0.380884051322937,0.331449717283249,0.295412749052048,4.69912719726562,98.214
chips_HARS_2022,96,181,181,13,13,W17039-7,668.9848,1.073,6,41.4850578308105,64.3422470092773,27.4057540893555,0.246745094656944,0.395843029022217,0.337463974952698,0.366093218326569,5.86523151397705,98.919
chips_HARS_2022,96,182,182,14,13,Snowden,537.82685,1.075,7,41.4600296020508,66.5096130371094,27.6823902130127,0.273888170719147,0.381384909152985,0.360055029392242,0.462331354618073,7.42487478256226,99.16
chips_HARS_2022,96,183,183,14,14,FILL,NA,NA,NA,41.6989212036133,57.5262031555176,28.3409194946289,0.187612667679787,0.45620259642601,0.277758538722992,0.314452439546585,4.46632099151611,87.705
chips_HARS_2022,96,184,184,13,14,W19ND1810Y-5,381.25285,1.068,5,41.249626159668,55.8996315002441,26.741231918335,0.180783778429031,0.442105382680893,0.27931821346283,0.241855219006538,3.50529479980469,89.482
chips_HARS_2022,96,185,185,12,14,ND1789-1,610.46315,1.076,6,49.7754249572754,68.9156723022461,30.3705196380615,0.192802369594574,0.401969015598297,0.303755074739456,0.221495181322098,3.50053095817566,97.579
chips_HARS_2022,96,186,186,11,14,W19024-16,500.86135,1.086,7,41.8493614196777,68.1039199829102,29.5060062408447,0.270046979188919,0.399455010890961,0.34937584400177,0.383163034915924,6.08504581451416,98.054
chips_HARS_2022,96,187,187,10,14,W19003-3,414.5944,1.091,8,40.339469909668,69.5850067138672,29.4205112457275,0.303481072187424,0.422799574723106,0.375331044197083,0.425434023141861,6.88219118118286,99.881
chips_HARS_2022,96,188,188,9,14,W19012-24,463.15775,1.092,6,38.1750640869141,64.3030471801758,27.3850250244141,0.331915587186813,0.425874452694004,0.405227094888687,0.382809042930603,6.16122388839722,99.373
chips_HARS_2022,96,189,189,8,14,W19022-2,379.6738,1.08,9,38.5409736633301,66.5515441894531,28.4276390075684,0.348063588142395,0.427152207417502,0.416589558124542,0.410142481327057,6.59884786605835,99.336
chips_HARS_2022,96,19,19,10,2,W19028-32,445.91525,1.068,4,39.2711639404297,68.467658996582,28.99440574646,0.299067854881287,0.400065928697586,0.3638576567173,0.401552528142929,6.50370216369629,100
chips_HARS_2022,96,190,190,7,14,W19018-3,469.00205,1.081,8,41.0313949584961,71.9684066772461,29.4871711730957,0.349818825721741,0.409723829309376,0.42200431227684,0.386102944612503,6.18438720703125,98.889
chips_HARS_2022,96,191,191,6,14,W19027-37,639.17645,1.065,6,47.6357345581055,75.1487579345703,32.5631408691406,0.294336795806885,0.43331575616316,0.383084505796432,0.351895093917847,5.68081140518188,99.672
chips_HARS_2022,96,192,192,5,14,W19002-7,510.2086,1.07,9,45.9656791687012,72.5873718261719,32.1386985778809,0.287013471126556,0.442758812853079,0.370051443576813,0.363001316785812,5.8017430305481,98.681
chips_HARS_2022,96,193,193,4,14,Pike,413.14845,1.075,8,44.0013236999512,75.5779190063477,35.7592468261719,0.333070605993271,0.473144104737371,0.38285019993782,0.398247987031937,6.44462299346924,99.914
chips_HARS_2022,96,194,194,3,14,Lamoka,462.8855,1.071,6,48.9710655212402,76.2324371337891,34.0497627258301,0.282211631536484,0.446657144990291,0.364786267280579,0.461782604455948,7.29774379730225,97.574
chips_HARS_2022,96,195,195,2,14,Hodag,676.5473,1.077,8,47.19384765625,79.1460113525391,35.2239074707031,0.310977905988693,0.445049685622257,0.378985792398453,0.524756729602814,8.43372440338135,99.23
chips_HARS_2022,96,196,196,1,14,MSGG349-3,465.5838,1.065,7,49.0985336303711,75.4312515258789,35.6430206298828,0.26633694767952,0.472523256725423,0.342541188001633,0.309526234865189,4.8828296661377,97.393
chips_HARS_2022,96,2,2,2,1,W19016-2,430.83865,1.072,7,30.7686462402344,52.8439674377441,21.2180728912354,0.312127530574799,0.3584885597229,0.395017504692078,0.393212854862213,6.36831665039062,99.996
chips_HARS_2022,96,20,20,9,2,W19024-6,408.7017,1.073,9,38.8523025512695,69.8439254760742,29.4574794769287,0.313747823238373,0.397093683481216,0.373661160469055,0.389688223600388,6.31154203414917,100
chips_HARS_2022,96,21,21,8,2,Pike,416.4336,1.074,8,35.8965606689453,63.7046508789062,28.1409301757812,0.306981861591339,0.41437041759491,0.362503886222839,0.399259984493256,6.46656370162964,100
chips_HARS_2022,96,22,22,7,2,Atlantic,706.519,1.078,8,40.3983764648438,65.9458465576172,27.9388771057129,0.27116522192955,0.394707143306732,0.351583689451218,0.338672935962677,5.48280048370361,99.955
chips_HARS_2022,96,23,23,6,2,Snowden,608.7147,1.077,7,40.2202568054199,67.3380737304688,27.9764404296875,0.283736974000931,0.388896733522415,0.361054390668869,0.323319584131241,5.23446559906006,99.959
chips_HARS_2022,96,24,24,5,2,W19028-17,490.37065,1.07,6,36.0260810852051,62.1377372741699,26.1845741271973,0.298235923051834,0.394523710012436,0.366766303777695,0.299622505903244,4.85260343551636,99.996
chips_HARS_2022,96,25,25,4,2,MSGG409-2,562.38985,1.071,7,34.7399406433105,58.9281234741211,28.0513858795166,0.295883446931839,0.443754851818085,0.343445867300034,0.368840485811234,5.97363758087158,99.996
chips_HARS_2022,96,26,26,3,2,MSGG242-1,531.8313,1.079,6,38.8056030273438,63.841983795166,29.420072555542,0.283839493989944,0.430391758680344,0.342591345310211,0.425335377454758,6.86687135696411,99.68
chips_HARS_2022,96,27,27,2,2,W19024-23,599.2767,1.061,5,44.4578094482422,68.6027755737305,30.4861831665039,0.2489153444767,0.41539391875267,0.329272896051407,0.370977133512497,5.91214990615845,98.398
chips_HARS_2022,96,28,28,1,2,W19015-3,655.54775,1.076,9,37.072509765625,57.4673652648926,27.4507961273193,0.243888705968857,0.451310396194458,0.310657173395157,0.341560035943985,5.53158521652222,99.992
chips_HARS_2022,96,29,29,1,3,W19027-10,576.15965,1.065,5,41.6386375427246,68.0263900756836,29.31494140625,0.301810294389725,0.430934838283133,0.380878925323486,0.31177607178688,4.97629070281982,98.549
chips_HARS_2022,96,3,3,3,1,W19ND1810Y-8,642.9819,1.066,7,33.8313026428223,57.8073959350586,22.9489192962646,0.319859206676483,0.396989328528925,0.402676492929459,0.375754088163376,6.04816913604736,99.381
chips_HARS_2022,96,30,30,2,3,W17039-7,739.40075,1.076,7,39.7485961914062,69.0283355712891,30.2567462921143,0.326355785131454,0.438323567296021,0.388524651527405,0.288575559854507,4.66507148742676,99.811
chips_HARS_2022,96,31,31,3,3,W19ND1810Y-6,412.43455,1.074,7,39.9433059692383,67.3415908813477,29.2514553070068,0.324107706546783,0.434374283769838,0.393940210342407,0.305262506008148,4.8602294921875,98.299
chips_HARS_2022,96,32,32,4,3,W19021-2,478.44005,1.08,8,39.9190902709961,67.6333465576172,29.2153549194336,0.328469514846802,0.431966720655245,0.398653954267502,0.345956832170486,5.5795636177063,99.574
chips_HARS_2022,96,33,33,5,3,W19008-2,650.27215,1.073,7,40.8952522277832,69.2013168334961,30.4356250762939,0.317425489425659,0.439812802255259,0.385258257389069,0.315825939178467,5.07032108306885,99.123
chips_HARS_2022,96,34,34,6,3,ND14348ABC-1,298.13795,1.066,6,46.905933380127,75.6169204711914,32.7349433898926,0.281655669212341,0.432905005730351,0.362427413463593,0.254957050085068,4.02027559280396,97.353
chips_HARS_2022,96,35,35,7,3,W19MSU1-23,619.2417,1.072,9,44.0581474304199,74.2607040405273,33.8262901306152,0.320513397455215,0.455507264140059,0.37729600071907,0.398011028766632,6.41675519943237,99.541
chips_HARS_2022,96,36,36,8,3,W19024-29,619.3869,1.08,9,45.8789138793945,77.3696899414062,36.5954475402832,0.315696358680725,0.472994625776551,0.367279767990112,0.380659967660904,6.09192276000977,98.803
chips_HARS_2022,96,37,37,9,3,Lamoka,378.36095,1.073,7,49.0371894836426,78.1549758911133,33.9291229248047,0.277360588312149,0.434126202944202,0.359183937311172,0.291739344596863,4.54977703094482,96.291
chips_HARS_2022,96,38,38,10,3,W19002-14,519.37435,1.072,6,48.3053398132324,81.8939361572266,34.9149932861328,0.30270704627037,0.387209206819534,0.375089466571808,0.24440036714077,3.95791387557983,99.988
chips_HARS_2022,96,39,39,11,3,MSGG294-1,474.10825,1.065,6,55.5967216491699,88.0079345703125,37.2832260131836,0.281566619873047,0.42363482560083,0.372246325016022,0.268442213535309,4.27905321121216,98.413
chips_HARS_2022,96,4,4,4,1,W19002-2,531.6377,1.073,6,33.191967010498,56.5748176574707,23.3244915008545,0.316799104213715,0.412276918717996,0.392022311687469,0.265815049409866,4.3031268119812,99.951
chips_HARS_2022,96,40,40,12,3,W19027-52,573.9272,1.073,7,46.4738349914551,82.0349578857422,34.7197151184082,0.347726732492447,0.423230730084187,0.413112223148346,0.277164548635483,4.41172075271606,98.279
