location,Year,sowing_date,harvest_date,plot.UID,time_since_sowing,Canopy_cover
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160061,126,0.0272164830891865
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160061,126,0.0283629076279995
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160061,126,0.0267852691846568
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160061,131,0.0276349225933653
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160061,137,0.0198384279518618
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160061,145,0.00542086352453807
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160061,151,0.00540398103594333
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,22,0.02480374696341
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,25,0.0632261109833185
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,29,0.105802635249428
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,34,0.21550579228128
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,40,0.275216286739672
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,43,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,47,0.5789298660497
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,48,0.59877329725349
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,53,0.797712804769476
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,57,0.764820698438136
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,60,0.761163688145149
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,63,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,66,0.883526280151179
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,69,0.90812282495791
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,71,0.790962596028224
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,78,0.851709869142191
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,81,0.871757331099005
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,85,0.865407987024066
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,88,0.865779596091327
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,95,0.872457165627797
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,95,0.830443722260785
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,103,0.817142337958581
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,109,0.823077857942501
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,109,0.722273639829013
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,117,0.133442566533215
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,117,0.116109136207578
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,124,0.0235209257973819
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,126,0.0197770813029222
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,126,0.0179096873108358
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,126,0.0180696369683244
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,126,0.0191175628521814
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,126,0.0217788622218483
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,126,0.020559446933524
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,126,0.0203806538917285
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,131,0.0186178479861827
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,137,0.0231128858997711
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,145,0.0308374175273273
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160062,151,0.0481753222536155
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,22,0.0154774329596178
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,25,0.0511199470579377
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,29,0.0924782444060176
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,34,0.175623789018266
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,40,0.225189212318222
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,43,0.31009547766566
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,47,0.46926310388419
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,48,0.506769650960109
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,53,0.691554559805709
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,57,0.683391428717022
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,60,0.737022672031337
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,63,0.868222763720881
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,66,0.849333182166257
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,69,0.888405043904657
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,71,0.748639404074187
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,78,0.850293908989561
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,81,0.867853704266748
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,85,0.864623802123802
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,88,0.833847955587086
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,95,0.849998029345855
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,95,0.805561467517989
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,103,0.766966769140682
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,109,0.480693079062644
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,109,0.397041062801932
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,117,0.0192454083758432
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,117,0.0141695663434794
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,124,0.0120816582773105
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,126,0.0059878326182674
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,126,0.00459162415684155
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,126,0.00567928448363231
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,126,0.00598712881321577
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,126,0.00397860995687083
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,126,0.00480938143981622
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,126,0.0048811695550826
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,131,0.00604807833068703
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,137,0.0187382464556378
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,145,0.0291753938493069
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160063,151,0.0649931559333436
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,22,0.0199019977639627
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,25,0.0568959672409629
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,29,0.0863550238037549
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,34,0.160102802094028
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,40,0.229061513103765
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,43,0.298522337355888
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,47,0.467785104291458
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,48,0.510250167868503
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,53,0.667585096016002
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,57,0.63787063681984
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,60,0.693480422594297
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,63,0.801483468857503
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,66,0.867687055187055
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,69,0.929114279114279
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,71,0.88764537834624
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,78,0.869726862728037
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,81,0.890945742893668
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,85,0.889685220881384
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,88,0.852547788285846
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,95,0.885879950337664
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,95,0.803968190225042
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,103,0.786861902562764
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,109,0.755878438826755
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,109,0.62805314048462
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,117,0.185026364989168
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,117,0.161241820550748
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,124,0.0855848431709826
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,126,0.0635973792297207
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,126,0.0636000285569589
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,126,0.0598782815403802
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,126,0.0604657349958838
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,126,0.0593877376864847
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,126,0.0578388573200633
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,126,0.0490449035867987
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,131,0.0574429920553648
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,137,0.0399277547035244
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,145,0.0226036416815587
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160064,151,0.0324741983414654
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,22,0.014456641062085
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,25,0.0440098595256335
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,29,0.0725562343260484
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,34,0.136379843259129
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,40,0.18868014274404
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,43,0.236701528569213
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,47,0.391413454016263
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,48,0.439150509596297
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,53,0.572277915527591
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,57,0.596664692759387
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,60,0.691306454867804
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,63,0.761218405982455
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,66,0.852774349973101
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,69,0.90456298368679
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,71,0.854724745986792
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,78,0.859009205932853
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,81,0.891619755268754
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,85,0.884086740415503
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,88,0.87948047408759
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,95,0.883515065501722
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,95,0.805512920829822
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,103,0.803266215979337
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,109,0.770108147007702
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,109,0.666755632007671
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,117,0.148505197476658
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,117,0.119288926692559
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,124,0.0493182139772207
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,126,0.0405226568588318
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,126,0.0322636637036192
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,126,0.0349695828291084
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,126,0.0334908310260423
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,126,0.0291552886067341
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,126,0.0281092198716365
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,126,0.0294208646691968
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,131,0.03226260773518
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,137,0.029213497628377
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,145,0.0145856960627161
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160065,151,0.0201684692047924
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,22,0.0144578489775124
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,25,0.0470039671345344
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,29,0.0718744831931979
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,34,0.155063339502684
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,40,0.194537508525379
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,43,0.251616966731359
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,47,0.415384688201785
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,48,0.445564079682143
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,53,0.644441657401675
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,57,0.562671811761059
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,60,0.565876297640143
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,63,0.644315403398617
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,66,0.768634492722019
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,69,0.870326075544006
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,71,0.863369695606538
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,78,0.867755018620195
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,81,0.903436750904307
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,85,0.878272142421385
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,88,0.876109200820809
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,95,0.890939626610138
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,95,0.848945463265939
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,103,0.846095561758864
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,109,0.870744468887944
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,109,0.843622583123304
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,117,0.412438737195406
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,117,0.37812116786522
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,124,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,126,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,131,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,137,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,145,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160066,151,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,22,0.0131543856208808
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,25,0.0379641932440364
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,29,0.068597164160114
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,34,0.169686304749283
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,40,0.192574773362891
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,43,0.261892305060716
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,47,0.422196191113183
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,48,0.460009045663941
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,53,0.658514926327412
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,57,0.49993333031194
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,60,0.52817900297593
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,63,0.613382455176707
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,66,0.701311677107042
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,69,0.842950116712882
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,71,0.797255127866767
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,78,0.859140579003999
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,81,0.882514019439989
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,85,0.881153101758802
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,88,0.875041167301658
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,95,0.885965587519428
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,95,0.819971442299233
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,103,0.766290690776043
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,109,0.669223268886769
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,109,0.583920954269331
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,117,0.111237150726462
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,117,0.0898830228303704
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,124,0.0798215651244155
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,126,0.0733912889989691
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,126,0.0561152616774153
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,126,0.0512534315483642
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,126,0.0560890386701947
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,126,0.0472906558120335
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,126,0.0525957393534591
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,126,0.0485833372808828
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,131,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,137,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,145,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160067,151,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,22,0.0177399133531704
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,25,0.0484444054415786
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,29,0.0746071550138985
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,34,0.201259610533611
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,40,0.23622150310456
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,43,0.317594648209003
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,47,0.495034123069871
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,48,0.51100556160341
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,53,0.622634585919619
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,57,0.427684495999046
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,60,0.484983433892515
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,63,0.590282500396999
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,66,0.676932302037432
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,69,0.850606161897163
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,71,0.850478787394675
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,78,0.865403979889961
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,81,0.885853200105537
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,85,0.894730161669414
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,88,0.886325058638143
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,95,0.893942873498948
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,95,0.838115912298155
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,103,0.744368559789121
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,109,0.344350224023121
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,109,0.245714392910655
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,117,0.0272373870504712
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,117,0.0208354513261055
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,124,0.0756840511513409
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,126,0.0785624033287585
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,126,0.0621729214018934
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,126,0.0554298375560058
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,126,0.0562254464123623
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,126,0.0541071510697679
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,126,0.052719865803978
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,126,0.0505477129308905
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,131,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,137,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,145,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160068,151,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,22,0.0157615364604464
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,25,0.0441126827702321
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,29,0.0629305875718103
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,34,0.159900842129638
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,40,0.214799408447135
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,43,0.287602358725792
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,47,0.479384025769279
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,48,0.493441653154422
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,53,0.704954630189715
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,57,0.580718918448052
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,60,0.63225518682993
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,63,0.732624747383756
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,66,0.837339087339087
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,69,0.883778300444967
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,71,0.764121330874443
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,78,0.835244736437682
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,81,0.846240587060089
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,85,0.823867935123122
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,88,0.79806332825005
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,95,0.848930885082337
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,95,0.837174019694767
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,103,0.850618269082999
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,109,0.807061773711151
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,109,0.681842335473041
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,117,0.0513747029825868
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,117,0.0405997682968637
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,124,0.0257409180645695
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,126,0.0178618292726177
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,126,0.0133675568322871
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,126,0.0143146138478089
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,126,0.013818698206665
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,126,0.0131896419240818
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,126,0.0149919908737336
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,126,0.0143864299984632
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,131,0.0141092137461432
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,137,0.0259372193953906
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,145,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160069,151,NA
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,0,0
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,22,0.015397976097415
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,25,0.041697715136151
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,29,0.066646062446876
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,34,0.136731223801243
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,40,0.192703760708853
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,43,0.238382428150977
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,47,0.387224086617497
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,48,0.422392883042859
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,53,0.566595496257091
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,57,0.592474880871869
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,60,0.600115977782852
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,63,0.777790536626787
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,66,0.800675378741594
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,69,0.862662493917197
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,71,0.876947394958358
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,78,0.875941487237494
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,81,0.910284716226376
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,85,0.913481478134963
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,88,0.899209552302739
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,95,0.922502019066232
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,95,0.888308546785446
Eschikon,2022,2022-04-21,2022-09-23,FPSB0160070,103,0.84892085929674
