Trial,DAP,Plot,Row,Range,gid,GC,ph,yield
HARS22_chips,62,123,11,9,W19030-1,81.506,0.963736236095428,654.5495
HARS22_chips,77,123,11,9,W19030-1,99.98,0.696254730224609,654.5495
HARS22_chips,84,123,11,9,W19030-1,100.02,0.536282539367676,654.5495
HARS22_chips,96,123,11,9,W19030-1,99.996,0.356505662202835,654.5495
HARS22_chips,105,123,11,9,W19030-1,99.907,0.291964113712311,654.5495
HARS22_chips,0,124,12,9,W19027-4,0,0,554.01665
HARS22_chips,28,124,12,9,W19027-4,0,0,554.01665
HARS22_chips,42,124,12,9,W19027-4,23.778,0.0258467309176922,554.01665
HARS22_chips,50,124,12,9,W19027-4,63.513,0.200182884931564,554.01665
HARS22_chips,62,124,12,9,W19027-4,81.842,0.961141288280487,554.01665
HARS22_chips,77,124,12,9,W19027-4,99.996,0.630694031715393,554.01665
HARS22_chips,84,124,12,9,W19027-4,100.012,0.471883624792099,554.01665
HARS22_chips,96,124,12,9,W19027-4,99.677,0.323290348052979,554.01665
HARS22_chips,105,124,12,9,W19027-4,97.864,0.265981465578079,554.01665
HARS22_chips,0,125,13,9,W19027-58,0,0,655.37835
HARS22_chips,28,125,13,9,W19027-58,0,0,655.37835
HARS22_chips,42,125,13,9,W19027-58,26.908,0.035466518253088,655.37835
HARS22_chips,50,125,13,9,W19027-58,70.159,0.219353303313255,655.37835
HARS22_chips,62,125,13,9,W19027-58,98.953,1.08932328224182,655.37835
HARS22_chips,77,125,13,9,W19027-58,99.98,0.737439334392548,655.37835
HARS22_chips,84,125,13,9,W19027-58,99.438,0.48556262254715,655.37835
HARS22_chips,96,125,13,9,W19027-58,99.024,0.360314637422562,655.37835
HARS22_chips,105,125,13,9,W19027-58,98.896,0.291063755750656,655.37835
HARS22_chips,0,126,14,9,W17049-10,0,0,541.3419
HARS22_chips,28,126,14,9,W17049-10,0,0,541.3419
HARS22_chips,42,126,14,9,W17049-10,8.648,0.00517511833459139,541.3419
HARS22_chips,50,126,14,9,W17049-10,42.44,0.0961634144186974,541.3419
HARS22_chips,62,126,14,9,W17049-10,80.689,1.06982779502869,541.3419
HARS22_chips,77,126,14,9,W17049-10,99.992,0.787484407424927,541.3419
HARS22_chips,84,126,14,9,W17049-10,100.008,0.650257885456085,541.3419
HARS22_chips,96,126,14,9,W17049-10,99.934,0.471795320510864,541.3419
HARS22_chips,105,126,14,9,W17049-10,99.52,0.334850639104843,541.3419
HARS22_chips,0,127,14,10,W19016-5,0,0,519.94305
HARS22_chips,28,127,14,10,W19016-5,0,0,519.94305
HARS22_chips,42,127,14,10,W19016-5,22.28,0.0147333703935146,519.94305
HARS22_chips,50,127,14,10,W19016-5,56.219,0.15433444082737,519.94305
HARS22_chips,62,127,14,10,W19016-5,89.755,0.953620493412018,519.94305
HARS22_chips,77,127,14,10,W19016-5,99.988,0.681875348091125,519.94305
HARS22_chips,84,127,14,10,W19016-5,100.028,0.496320486068726,519.94305
HARS22_chips,96,127,14,10,W19016-5,99.963,0.359562397003174,519.94305
HARS22_chips,105,127,14,10,W19016-5,99.653,0.274768084287643,519.94305
HARS22_chips,0,128,13,10,ND1734-4,0,0,606.4278
HARS22_chips,28,128,13,10,ND1734-4,0,0,606.4278
HARS22_chips,42,128,13,10,ND1734-4,23.681,0.0293886866420507,606.4278
HARS22_chips,50,128,13,10,ND1734-4,58.935,0.174094811081886,606.4278
HARS22_chips,62,128,13,10,ND1734-4,86.656,0.76356440782547,606.4278
HARS22_chips,77,128,13,10,ND1734-4,100,0.550294756889343,606.4278
HARS22_chips,84,128,13,10,ND1734-4,99.864,0.389545530080795,606.4278
HARS22_chips,96,128,13,10,ND1734-4,95.76,0.281747072935104,606.4278
HARS22_chips,105,128,13,10,ND1734-4,77.707,0.191212669014931,606.4278
HARS22_chips,0,129,12,10,Snowden,0,0,690.1235
HARS22_chips,28,129,12,10,Snowden,0,0,690.1235
HARS22_chips,42,129,12,10,Snowden,26.641,0.0390324033796787,690.1235
HARS22_chips,50,129,12,10,Snowden,57.206,0.237310260534286,690.1235
HARS22_chips,62,129,12,10,Snowden,88.393,0.972321331501007,690.1235
HARS22_chips,77,129,12,10,Snowden,99.972,0.639008581638336,690.1235
HARS22_chips,84,129,12,10,Snowden,99.775,0.4515700340271,690.1235
HARS22_chips,96,129,12,10,Snowden,96.703,0.320614695549011,690.1235
HARS22_chips,105,129,12,10,Snowden,89.053,0.211212530732155,690.1235
HARS22_chips,0,130,11,10,W19028-6,0,0,494.36365
HARS22_chips,28,130,11,10,W19028-6,0,0,494.36365
HARS22_chips,42,130,11,10,W19028-6,14.728,0.0187369398772717,494.36365
HARS22_chips,50,130,11,10,W19028-6,49.814,0.163857728242874,494.36365
HARS22_chips,62,130,11,10,W19028-6,90.636,0.905243039131165,494.36365
HARS22_chips,77,130,11,10,W19028-6,99.996,0.571892023086548,494.36365
HARS22_chips,84,130,11,10,W19028-6,100.016,0.455535143613815,494.36365
HARS22_chips,96,130,11,10,W19028-6,99.971,0.348826795816422,494.36365
HARS22_chips,105,130,11,10,W19028-6,98.336,0.267145067453384,494.36365
HARS22_chips,0,131,10,10,W19026-1,0,0,673.28635
HARS22_chips,28,131,10,10,W19026-1,0,0,673.28635
HARS22_chips,42,131,10,10,W19026-1,24.373,0.0372372046113014,673.28635
HARS22_chips,50,131,10,10,W19026-1,60.522,0.2434072047472,673.28635
HARS22_chips,62,131,10,10,W19026-1,88.42,0.889422416687012,673.28635
HARS22_chips,77,131,10,10,W19026-1,99.972,0.593516886234283,673.28635
HARS22_chips,84,131,10,10,W19026-1,100.02,0.483793437480927,673.28635
HARS22_chips,96,131,10,10,W19026-1,99.723,0.376890748739243,673.28635
HARS22_chips,105,131,10,10,W19026-1,95.957,0.28461292386055,673.28635
HARS22_chips,0,132,9,10,MSGG194-3,0,0,881.35795
HARS22_chips,28,132,9,10,MSGG194-3,0.179,0,881.35795
HARS22_chips,42,132,9,10,MSGG194-3,26.438,0.0336856208741665,881.35795
HARS22_chips,50,132,9,10,MSGG194-3,61.621,0.211778879165649,881.35795
HARS22_chips,62,132,9,10,MSGG194-3,84.019,0.829732120037079,881.35795
HARS22_chips,77,132,9,10,MSGG194-3,99.988,0.683336973190308,881.35795
HARS22_chips,84,132,9,10,MSGG194-3,100.048,0.497543603181839,881.35795
HARS22_chips,96,132,9,10,MSGG194-3,99.872,0.426575243473053,881.35795
HARS22_chips,105,132,9,10,MSGG194-3,99.94,0.345222234725952,881.35795
HARS22_chips,0,133,8,10,MSGG221-3,0,0,619.46555
HARS22_chips,28,133,8,10,MSGG221-3,0,0,619.46555
HARS22_chips,42,133,8,10,MSGG221-3,31.084,0.0431432090699673,619.46555
HARS22_chips,50,133,8,10,MSGG221-3,66.343,0.249247029423714,619.46555
HARS22_chips,62,133,8,10,MSGG221-3,87.097,0.995986521244049,619.46555
HARS22_chips,77,133,8,10,MSGG221-3,99.972,0.695832669734955,619.46555
HARS22_chips,84,133,8,10,MSGG221-3,100,0.535408437252045,619.46555
HARS22_chips,96,133,8,10,MSGG221-3,99.512,0.425943702459335,619.46555
HARS22_chips,105,133,8,10,MSGG221-3,97.324,0.352405965328217,619.46555
HARS22_chips,0,134,7,10,W19012-30,0,0,584.0549
HARS22_chips,28,134,7,10,W19012-30,0,0,584.0549
HARS22_chips,42,134,7,10,W19012-30,31.454,0.0585804097354412,584.0549
HARS22_chips,50,134,7,10,W19012-30,70.508,0.252805829048157,584.0549
HARS22_chips,62,134,7,10,W19012-30,94.326,1.10297441482544,584.0549
HARS22_chips,77,134,7,10,W19012-30,99.956,0.706956744194031,584.0549
HARS22_chips,84,134,7,10,W19012-30,100.012,0.629570782184601,584.0549
HARS22_chips,96,134,7,10,W19012-30,99.082,0.468499511480331,584.0549
HARS22_chips,105,134,7,10,W19012-30,94.547,0.334559142589569,584.0549
HARS22_chips,0,135,6,10,W19022-16,0,0,572.9713
HARS22_chips,28,135,6,10,W19022-16,0,0,572.9713
HARS22_chips,42,135,6,10,W19022-16,28.17,0.0206651240587234,572.9713
HARS22_chips,50,135,6,10,W19022-16,64.889,0.199277281761169,572.9713
HARS22_chips,62,135,6,10,W19022-16,91.309,0.98134058713913,572.9713
HARS22_chips,77,135,6,10,W19022-16,99.952,0.593549013137817,572.9713
HARS22_chips,84,135,6,10,W19022-16,100.008,0.48980575799942,572.9713
HARS22_chips,96,135,6,10,W19022-16,95.173,0.348893404006958,572.9713
HARS22_chips,105,135,6,10,W19022-16,76.918,0.243410289287567,572.9713
HARS22_chips,0,136,5,10,W19009-23,0,0,468.32445
HARS22_chips,28,136,5,10,W19009-23,0,0,468.32445
HARS22_chips,42,136,5,10,W19009-23,20.982,0.0273065827786922,468.32445
HARS22_chips,50,136,5,10,W19009-23,53.231,0.166804373264313,468.32445
HARS22_chips,62,136,5,10,W19009-23,86.531,0.966336667537689,468.32445
HARS22_chips,77,136,5,10,W19009-23,99.871,0.64010488986969,468.32445
HARS22_chips,84,136,5,10,W19009-23,100.004,0.549494624137878,468.32445
HARS22_chips,96,136,5,10,W19009-23,99.557,0.371340543031693,468.32445
HARS22_chips,105,136,5,10,W19009-23,97.005,0.25756099820137,468.32445
HARS22_chips,0,137,4,10,W19ND1810Y-10,0,0,666.42565
HARS22_chips,28,137,4,10,W19ND1810Y-10,0,0,666.42565
HARS22_chips,42,137,4,10,W19ND1810Y-10,26.016,0.0385239906609058,666.42565
HARS22_chips,50,137,4,10,W19ND1810Y-10,59.84,0.22088922560215,666.42565
HARS22_chips,62,137,4,10,W19ND1810Y-10,93.292,1.18617570400238,666.42565
HARS22_chips,77,137,4,10,W19ND1810Y-10,99.907,0.733980178833008,666.42565
HARS22_chips,84,137,4,10,W19ND1810Y-10,100.02,0.589807212352753,666.42565
HARS22_chips,96,137,4,10,W19ND1810Y-10,97.257,0.42860358953476,666.42565
HARS22_chips,105,137,4,10,W19ND1810Y-10,95.636,0.326361745595932,666.42565
HARS22_chips,0,138,3,10,MSGG190-4,0,0,648.31195
HARS22_chips,28,138,3,10,MSGG190-4,0,0,648.31195
HARS22_chips,42,138,3,10,MSGG190-4,29.637,0.0360524170100689,648.31195
HARS22_chips,50,138,3,10,MSGG190-4,68.748,0.213563159108162,648.31195
HARS22_chips,62,138,3,10,MSGG190-4,90.774,1.04174041748047,648.31195
HARS22_chips,77,138,3,10,MSGG190-4,99.919,0.683064877986908,648.31195
HARS22_chips,84,138,3,10,MSGG190-4,100.008,0.502737939357758,648.31195
HARS22_chips,96,138,3,10,MSGG190-4,99.123,0.340352803468704,648.31195
HARS22_chips,105,138,3,10,MSGG190-4,96.977,0.244560942053795,648.31195
HARS22_chips,0,139,2,10,FILL,0,0,
HARS22_chips,28,139,2,10,FILL,0.164,0,
HARS22_chips,42,139,2,10,FILL,25.458,0.0061944299377501,
HARS22_chips,50,139,2,10,FILL,57.368,0.181801915168762,
HARS22_chips,62,139,2,10,FILL,84.766,0.90174263715744,
HARS22_chips,77,139,2,10,FILL,99.98,0.459520429372787,
HARS22_chips,84,139,2,10,FILL,99.956,0.369339168071747,
HARS22_chips,96,139,2,10,FILL,81.879,0.237647175788879,
HARS22_chips,105,139,2,10,FILL,65.834,0.16049899160862,
HARS22_chips,0,140,1,10,W19009-20,0,0,634.37275
HARS22_chips,28,140,1,10,W19009-20,0,0,634.37275
HARS22_chips,42,140,1,10,W19009-20,15.023,0.0108528733253479,634.37275
HARS22_chips,50,140,1,10,W19009-20,48.154,0.0901664346456528,634.37275
HARS22_chips,62,140,1,10,W19009-20,91.57,1.16591453552246,634.37275
HARS22_chips,77,140,1,10,W19009-20,99.895,0.667735636234283,634.37275
HARS22_chips,84,140,1,10,W19009-20,100.016,0.514627754688263,634.37275
HARS22_chips,96,140,1,10,W19009-20,99.247,0.325078636407852,634.37275
HARS22_chips,105,140,1,10,W19009-20,96.663,0.208203315734863,634.37275
HARS22_chips,0,141,1,11,W19027-32,0,0,676.4142
HARS22_chips,28,141,1,11,W19027-32,0,0,676.4142
HARS22_chips,42,141,1,11,W19027-32,29.331,0.0498492754995823,676.4142
HARS22_chips,50,141,1,11,W19027-32,71.024,0.275243669748306,676.4142
HARS22_chips,62,141,1,11,W19027-32,93.553,1.01458609104156,676.4142
HARS22_chips,77,141,1,11,W19027-32,99.403,0.515236616134644,676.4142
HARS22_chips,84,141,1,11,W19027-32,99.53,0.470708250999451,676.4142
HARS22_chips,96,141,1,11,W19027-32,97.394,0.36162143945694,676.4142
HARS22_chips,105,141,1,11,W19027-32,95.26,0.28178134560585,676.4142
HARS22_chips,0,142,2,11,W19023-17,0,0,657.94355
HARS22_chips,28,142,2,11,W19023-17,0,0,657.94355
HARS22_chips,42,142,2,11,W19023-17,12.783,0.00776030262932181,657.94355
HARS22_chips,50,142,2,11,W19023-17,44.579,0.106953427195549,657.94355
HARS22_chips,62,142,2,11,W19023-17,91.245,0.947774112224579,657.94355
HARS22_chips,77,142,2,11,W19023-17,99.96,0.609901309013367,657.94355
HARS22_chips,84,142,2,11,W19023-17,100.024,0.584708452224731,657.94355
HARS22_chips,96,142,2,11,W19023-17,99.801,0.460440009832382,657.94355
HARS22_chips,105,142,2,11,W19023-17,98.372,0.345871835947037,657.94355
HARS22_chips,0,143,3,11,W19022-9,0,0,457.99105
HARS22_chips,28,143,3,11,W19022-9,0,0,457.99105
HARS22_chips,42,143,3,11,W19022-9,6.171,0.000537374755367637,457.99105
HARS22_chips,50,143,3,11,W19022-9,36.105,0.0347629748284817,457.99105
HARS22_chips,62,143,3,11,W19022-9,77.622,0.904068768024445,457.99105
HARS22_chips,77,143,3,11,W19022-9,99.956,0.628167748451233,457.99105
HARS22_chips,84,143,3,11,W19022-9,100.036,0.510003566741943,457.99105
HARS22_chips,96,143,3,11,W19022-9,99.648,0.315550833940506,457.99105
HARS22_chips,105,143,3,11,W19022-9,97.844,0.227560952305794,457.99105
HARS22_chips,0,144,4,11,W19027-50,0,0,632.7453
HARS22_chips,28,144,4,11,W19027-50,0,0,632.7453
HARS22_chips,42,144,4,11,W19027-50,30.81,0.0538958981633186,632.7453
HARS22_chips,50,144,4,11,W19027-50,69.789,0.257247060537338,632.7453
HARS22_chips,62,144,4,11,W19027-50,91.708,0.8912113904953,632.7453
HARS22_chips,77,144,4,11,W19027-50,99.96,0.540225327014923,632.7453
HARS22_chips,84,144,4,11,W19027-50,100.012,0.448115676641464,632.7453
HARS22_chips,96,144,4,11,W19027-50,99.528,0.327346593141556,632.7453
HARS22_chips,105,144,4,11,W19027-50,94.213,0.211437717080116,632.7453
HARS22_chips,0,145,5,11,W19027-13,0,0,466.4066
HARS22_chips,28,145,5,11,W19027-13,0,0,466.4066
HARS22_chips,42,145,5,11,W19027-13,9.44,0.00635181507095695,466.4066
HARS22_chips,50,145,5,11,W19027-13,39.36,0.0691928192973137,466.4066
HARS22_chips,62,145,5,11,W19027-13,85.084,0.869165658950806,466.4066
HARS22_chips,77,145,5,11,W19027-13,100,0.618679523468018,466.4066
HARS22_chips,84,145,5,11,W19027-13,100.004,0.570327639579773,466.4066
HARS22_chips,96,145,5,11,W19027-13,99.313,0.433195650577545,466.4066
HARS22_chips,105,145,5,11,W19027-13,98.734,0.286628931760788,466.4066
HARS22_chips,0,146,6,11,MSGG212-4,0,0,636.15145
HARS22_chips,28,146,6,11,MSGG212-4,0,0,636.15145
HARS22_chips,42,146,6,11,MSGG212-4,16.229,0.0260586999356747,636.15145
HARS22_chips,50,146,6,11,MSGG212-4,52.519,0.166758850216866,636.15145
HARS22_chips,62,146,6,11,MSGG212-4,74.12,1.00549578666687,636.15145
HARS22_chips,77,146,6,11,MSGG212-4,99.996,0.679274201393127,636.15145
HARS22_chips,84,146,6,11,MSGG212-4,100.028,0.614653468132019,636.15145
HARS22_chips,96,146,6,11,MSGG212-4,99.131,0.416720509529114,636.15145
HARS22_chips,105,146,6,11,MSGG212-4,93.632,0.277283847332001,636.15145
HARS22_chips,0,147,7,11,MSGG282-20,0,0,598.73825
HARS22_chips,28,147,7,11,MSGG282-20,0.132,0,598.73825
HARS22_chips,42,147,7,11,MSGG282-20,35.65,0.0621175728738308,598.73825
HARS22_chips,50,147,7,11,MSGG282-20,80.661,0.270778328180313,598.73825
HARS22_chips,62,147,7,11,MSGG282-20,96.768,1.01271796226501,598.73825
HARS22_chips,77,147,7,11,MSGG282-20,99.984,0.590481638908386,598.73825
HARS22_chips,84,147,7,11,MSGG282-20,100.012,0.522861480712891,598.73825
HARS22_chips,96,147,7,11,MSGG282-20,99.955,0.395850777626038,598.73825
HARS22_chips,105,147,7,11,MSGG282-20,99.952,0.289940148591995,598.73825
HARS22_chips,0,148,8,11,W19028-2,0,0,529.9558
HARS22_chips,28,148,8,11,W19028-2,0,0,529.9558
HARS22_chips,42,148,8,11,W19028-2,11.264,0.0157968159765005,529.9558
HARS22_chips,50,148,8,11,W19028-2,46.268,0.107783794403076,529.9558
HARS22_chips,62,148,8,11,W19028-2,93.398,1.01743197441101,529.9558
HARS22_chips,77,148,8,11,W19028-2,99.98,0.713168382644653,529.9558
HARS22_chips,84,148,8,11,W19028-2,100.012,0.63641744852066,529.9558
HARS22_chips,96,148,8,11,W19028-2,99.665,0.418823510408401,529.9558
HARS22_chips,105,148,8,11,W19028-2,98.118,0.290010809898376,529.9558
HARS22_chips,0,149,9,11,Atlantic,0,0,643.1997
HARS22_chips,28,149,9,11,Atlantic,0,0,643.1997
HARS22_chips,42,149,9,11,Atlantic,21.098,0.0257658343762159,643.1997
HARS22_chips,50,149,9,11,Atlantic,57.138,0.190437808632851,643.1997
HARS22_chips,62,149,9,11,Atlantic,89.302,1.05485439300537,643.1997
HARS22_chips,77,149,9,11,Atlantic,99.794,0.674244344234467,643.1997
HARS22_chips,84,149,9,11,Atlantic,100.008,0.562287151813507,643.1997
HARS22_chips,96,149,9,11,Atlantic,98.064,0.3983413875103,643.1997
HARS22_chips,105,149,9,11,Atlantic,97.312,0.304436445236206,643.1997
HARS22_chips,0,150,10,11,W19023-21,0,0,578.0291
HARS22_chips,28,150,10,11,W19023-21,0,0,578.0291
HARS22_chips,42,150,10,11,W19023-21,20.755,0.0317593663930893,578.0291
HARS22_chips,50,150,10,11,W19023-21,52.561,0.222759887576103,578.0291
HARS22_chips,62,150,10,11,W19023-21,79.891,0.869179129600525,578.0291
HARS22_chips,77,150,10,11,W19023-21,99.903,0.643900573253632,578.0291
HARS22_chips,84,150,10,11,W19023-21,100,0.574465155601501,578.0291
HARS22_chips,96,150,10,11,W19023-21,99.789,0.485410958528519,578.0291
HARS22_chips,105,150,10,11,W19023-21,99.553,0.378320932388306,578.0291
HARS22_chips,0,151,11,11,W19026-14,0,0,510.49295
HARS22_chips,28,151,11,11,W19026-14,0,0,510.49295
HARS22_chips,42,151,11,11,W19026-14,8.083,0.0030077351257205,510.49295
HARS22_chips,50,151,11,11,W19026-14,34.333,0.0435844920575619,510.49295
HARS22_chips,62,151,11,11,W19026-14,61.998,0.780290007591248,510.49295
HARS22_chips,77,151,11,11,W19026-14,99.944,0.616018176078796,510.49295
HARS22_chips,84,151,11,11,W19026-14,100.028,0.558448195457458,510.49295
HARS22_chips,96,151,11,11,W19026-14,99.528,0.433679521083832,510.49295
HARS22_chips,105,151,11,11,W19026-14,98.602,0.302610337734222,510.49295
HARS22_chips,0,152,12,11,W19031-8,0,0,695.93755
HARS22_chips,28,152,12,11,W19031-8,0,0,695.93755
HARS22_chips,42,152,12,11,W19031-8,21.238,0.0269454456865788,695.93755
HARS22_chips,50,152,12,11,W19031-8,57.071,0.182958483695984,695.93755
HARS22_chips,62,152,12,11,W19031-8,83.345,1.04522931575775,695.93755
HARS22_chips,77,152,12,11,W19031-8,99.96,0.686553120613098,695.93755
HARS22_chips,84,152,12,11,W19031-8,100.012,0.608587920665741,695.93755
HARS22_chips,96,152,12,11,W19031-8,100,0.555705606937408,695.93755
HARS22_chips,105,152,12,11,W19031-8,98.533,0.394466817378998,695.93755
HARS22_chips,0,153,13,11,W19020-16,0,0,267.6762
HARS22_chips,28,153,13,11,W19020-16,0,0,267.6762
HARS22_chips,42,153,13,11,W19020-16,4.066,0.0151239456608891,267.6762
HARS22_chips,50,153,13,11,W19020-16,20.968,0.0315484553575516,267.6762
HARS22_chips,62,153,13,11,W19020-16,56.343,0.781889736652374,267.6762
HARS22_chips,77,153,13,11,W19020-16,99.689,0.657133400440216,267.6762
HARS22_chips,84,153,13,11,W19020-16,100.016,0.613477468490601,267.6762
HARS22_chips,96,153,13,11,W19020-16,99.909,0.599574863910675,267.6762
HARS22_chips,105,153,13,11,W19020-16,99.593,0.47528076171875,267.6762
HARS22_chips,0,154,14,11,W19019-2,0,0,448.17795
HARS22_chips,28,154,14,11,W19019-2,0,0,448.17795
HARS22_chips,42,154,14,11,W19019-2,5.961,0.0102136451750994,448.17795
HARS22_chips,50,154,14,11,W19019-2,31.721,0.0299621783196926,448.17795
HARS22_chips,62,154,14,11,W19019-2,56.471,0.771589636802673,448.17795
HARS22_chips,77,154,14,11,W19019-2,99.843,0.72580087184906,448.17795
HARS22_chips,84,154,14,11,W19019-2,100,0.66204297542572,448.17795
HARS22_chips,96,154,14,11,W19019-2,99.963,0.572696566581726,448.17795
HARS22_chips,105,154,14,11,W19019-2,99.863,0.445045620203018,448.17795
HARS22_chips,0,155,14,12,MSGG302-1,0,0,527.92905
HARS22_chips,28,155,14,12,MSGG302-1,0,0,527.92905
HARS22_chips,42,155,14,12,MSGG302-1,10.786,0.0177414938807487,527.92905
HARS22_chips,50,155,14,12,MSGG302-1,43.589,0.0895779877901077,527.92905
HARS22_chips,62,155,14,12,MSGG302-1,71.597,0.829865217208862,527.92905
HARS22_chips,77,155,14,12,MSGG302-1,99.956,0.738906621932983,527.92905
HARS22_chips,84,155,14,12,MSGG302-1,100.024,0.551424860954285,527.92905
HARS22_chips,96,155,14,12,MSGG302-1,99.934,0.453140825033188,527.92905
HARS22_chips,105,155,14,12,MSGG302-1,99.774,0.357504308223724,527.92905
HARS22_chips,0,156,13,12,W19027-17,0,0,392.3546
HARS22_chips,28,156,13,12,W19027-17,0,0,392.3546
HARS22_chips,42,156,13,12,W19027-17,12.3,0.0242991074919701,392.3546
HARS22_chips,50,156,13,12,W19027-17,52.024,0.0456133745610714,392.3546
HARS22_chips,62,156,13,12,W19027-17,81.482,0.812328457832336,392.3546
HARS22_chips,77,156,13,12,W19027-17,99.927,0.555184125900269,392.3546
HARS22_chips,84,156,13,12,W19027-17,99.98,0.467505723237991,392.3546
HARS22_chips,96,156,13,12,W19027-17,99.624,0.331595063209534,392.3546
HARS22_chips,105,156,13,12,W19027-17,97.231,0.250316232442856,392.3546
HARS22_chips,0,157,12,12,ND176Y-1,0,0,569.8253
HARS22_chips,28,157,12,12,ND176Y-1,0,0,569.8253
HARS22_chips,42,157,12,12,ND176Y-1,13.008,0.0274037327617407,569.8253
HARS22_chips,50,157,12,12,ND176Y-1,42.586,0.0754964575171471,569.8253
HARS22_chips,62,157,12,12,ND176Y-1,79.541,0.820254504680634,569.8253
HARS22_chips,77,157,12,12,ND176Y-1,99.738,0.731233477592468,569.8253
HARS22_chips,84,157,12,12,ND176Y-1,99.92,0.535624265670776,569.8253
HARS22_chips,96,157,12,12,ND176Y-1,99.797,0.352318227291107,569.8253
HARS22_chips,105,157,12,12,ND176Y-1,98.005,0.244352221488953,569.8253
HARS22_chips,0,158,11,12,W19026-21,0,0,664.82845
HARS22_chips,28,158,11,12,W19026-21,0,0,664.82845
HARS22_chips,42,158,11,12,W19026-21,18.051,0.0155944395810366,664.82845
HARS22_chips,50,158,11,12,W19026-21,44.674,0.0888518467545509,664.82845
HARS22_chips,62,158,11,12,W19026-21,85.61,0.846290767192841,664.82845
HARS22_chips,77,158,11,12,W19026-21,99.972,0.702655434608459,664.82845
HARS22_chips,84,158,11,12,W19026-21,100.024,0.499364465475082,664.82845
HARS22_chips,96,158,11,12,W19026-21,100.004,0.335461229085922,664.82845
HARS22_chips,105,158,11,12,W19026-21,100,0.266137510538101,664.82845
HARS22_chips,0,159,10,12,W17039-31,0,0,596.11255
HARS22_chips,28,159,10,12,W17039-31,0,0,596.11255
HARS22_chips,42,159,10,12,W17039-31,15.095,0.00939700752496719,596.11255
HARS22_chips,50,159,10,12,W17039-31,53.005,0.142258748412132,596.11255
HARS22_chips,62,159,10,12,W17039-31,79.517,0.976972579956055,596.11255
HARS22_chips,77,159,10,12,W17039-31,99.968,0.781479179859161,596.11255
HARS22_chips,84,159,10,12,W17039-31,100.028,0.586938440799713,596.11255
HARS22_chips,96,159,10,12,W17039-31,99.715,0.419303715229034,596.11255
HARS22_chips,105,159,10,12,W17039-31,99.682,0.35104438662529,596.11255
HARS22_chips,0,160,9,12,W19009-26,0,0,526.5315
HARS22_chips,28,160,9,12,W19009-26,0,0,526.5315
HARS22_chips,42,160,9,12,W19009-26,13.701,0.0100161908194423,526.5315
HARS22_chips,50,160,9,12,W19009-26,48.569,0.0982879549264908,526.5315
HARS22_chips,62,160,9,12,W19009-26,90.767,1.02308583259583,526.5315
HARS22_chips,77,160,9,12,W19009-26,99.782,0.71351146697998,526.5315
HARS22_chips,84,160,9,12,W19009-26,100.02,0.550976037979126,526.5315
HARS22_chips,96,160,9,12,W19009-26,98.858,0.374831348657608,526.5315
HARS22_chips,105,160,9,12,W19009-26,98.682,0.289436221122742,526.5315
HARS22_chips,0,161,8,12,W19031-7,0,0,520.5299
HARS22_chips,28,161,8,12,W19031-7,0,0,520.5299
HARS22_chips,42,161,8,12,W19031-7,24.998,0.0440315417945385,520.5299
HARS22_chips,50,161,8,12,W19031-7,55.284,0.207044035196304,520.5299
HARS22_chips,62,161,8,12,W19031-7,76.699,0.861184656620026,520.5299
HARS22_chips,77,161,8,12,W19031-7,99.952,0.609305500984192,520.5299
HARS22_chips,84,161,8,12,W19031-7,100,0.490955024957657,520.5299
HARS22_chips,96,161,8,12,W19031-7,97.651,0.318566113710403,520.5299
HARS22_chips,105,161,8,12,W19031-7,90.206,0.227186486124992,520.5299
HARS22_chips,0,162,7,12,MSGG302-3,0,0,545.9641
HARS22_chips,28,162,7,12,MSGG302-3,0,0,545.9641
HARS22_chips,42,162,7,12,MSGG302-3,21.005,0.0307066887617111,545.9641
HARS22_chips,50,162,7,12,MSGG302-3,54.847,0.14968129992485,545.9641
HARS22_chips,62,162,7,12,MSGG302-3,92.488,0.96745890378952,545.9641
HARS22_chips,77,162,7,12,MSGG302-3,99.673,0.612419724464417,545.9641
HARS22_chips,84,162,7,12,MSGG302-3,99.996,0.526288747787476,545.9641
HARS22_chips,96,162,7,12,MSGG302-3,97.816,0.371431827545166,545.9641
HARS22_chips,105,162,7,12,MSGG302-3,92.58,0.283936053514481,545.9641
HARS22_chips,0,163,6,12,W19MSU1-21,0,0,547.18015
HARS22_chips,28,163,6,12,W19MSU1-21,0,0,547.18015
HARS22_chips,42,163,6,12,W19MSU1-21,20.387,0.0172701310366392,547.18015
HARS22_chips,50,163,6,12,W19MSU1-21,56.164,0.198971852660179,547.18015
HARS22_chips,62,163,6,12,W19MSU1-21,83.546,0.885661602020264,547.18015
HARS22_chips,77,163,6,12,W19MSU1-21,99.988,0.556987106800079,547.18015
HARS22_chips,84,163,6,12,W19MSU1-21,100.028,0.52195280790329,547.18015
HARS22_chips,96,163,6,12,W19MSU1-21,99.975,0.416796654462814,547.18015
HARS22_chips,105,163,6,12,W19MSU1-21,99.968,0.33185350894928,547.18015
HARS22_chips,0,164,5,12,W19020-6,0,0,540.1077
HARS22_chips,28,164,5,12,W19020-6,0,0,540.1077
HARS22_chips,42,164,5,12,W19020-6,18.246,0.0117179714143276,540.1077
HARS22_chips,50,164,5,12,W19020-6,50.334,0.151561632752419,540.1077
